0,19.3046,0
1,18.9691,0
2,18.3035,0
3,17.3158,0
4,15.9923,0
5,14.0871,0
6,11.3364,0
7,7.63459,0
8,3.92532,0
9,4.85628,0
10,7.82811,0
11,9.95176,0
12,10.6421,0
13,10.3663,0
14,9.57587,0
15,7.94501,0
16,5.73501,0
17,3.18218,0
18,3.89234,0
19,6.28922,0
20,7.68762,0
21,8.18386,0
22,7.86336,0
23,6.80545,0
24,5.24258,0
25,3.64197,0
26,4.49969,0
27,6.10954,0
28,6.60599,0
29,6.39451,0
30,6.1977,0
31,6.09536,0
32,5.67454,0
33,4.68932,0
34,3.86978,0
35,3.95238,0
36,4.79674,0
37,5.53458,0
38,5.83448,0
39,5.57447,0
40,4.79938,0
41,3.81038,0
42,3.19488,0
43,3.67119,0
44,4.71073,0
45,5.54173,0
46,5.94569,0
47,5.87189,0
48,5.35256,0
49,4.51431,0
50,3.71744,0
51,3.48772,0
52,3.86127,0
53,4.38999,0
54,4.95762,0
55,5.23383,0
56,5.13995,0
57,4.87739,0
58,4.4217,0
59,3.69398,0
60,2.95354,0
61,3.79366,0
62,4.96942,0
63,5.73301,0
64,5.90138,0
65,5.55816,0
66,4.79939,0
67,3.83699,0
68,3.52439,0
69,3.79686,0
70,3.94358,0
71,4.04906,0
72,4.28377,0
73,4.32332,0
74,4.11014,0
75,3.87788,0
76,3.43927,0
77,2.87064,0
78,2.87901,0
79,3.60266,0
80,4.25209,0
81,4.39174,0
82,4.10807,0
83,3.85673,0
84,3.79988,0
85,3.9594,0
86,3.99649,0
87,3.62715,0
88,3.46163,0
89,4.11302,0
90,4.56282,0
91,4.56506,0
92,4.08188,0
93,3.22229,0
94,2.47747,0
95,3.02755,0
96,3.75137,0
97,4.19053,0
98,4.35457,0
99,4.18486,0
100,3.64901,0
101,3.07174,0
102,3.21419,0
103,3.33861,0
104,3.26417,0
105,3.3664,0
106,3.6252,0
107,3.69649,0
108,3.49499,0
109,2.98555,0
110,2.52757,0
111,2.61761,0
112,3.12015,0
113,3.60672,0
114,3.827,0
115,3.81314,0
116,3.54669,0
117,3.06954,0
118,2.52643,0
119,2.34352,0
120,2.62048,0
121,3.12402,0
122,3.58522,0
123,3.74354,0
124,3.56024,0
125,3.15289,0
126,2.68459,0
127,2.59836,0
128,3.12623,0
129,3.73801,0
130,4.16216,0
131,4.28451,0
132,4.10497,0
133,3.6894,0
134,3.09451,0
135,2.59347,0
136,2.76938,0
137,3.26715,0
138,3.67468,0
139,3.79276,0
140,3.60952,0
141,3.23035,0
142,2.7598,0
143,2.47829,0
144,2.62753,0
145,3.0427,0
146,3.40886,0
147,3.60387,0
148,3.61987,0
149,3.42866,0
150,3.05753,0
151,2.6583,0
152,2.39528,0
153,2.48092,0
154,2.80067,0
155,3.05617,0
156,3.05421,0
157,2.80354,0
158,2.51631,0
159,2.44183,0
160,2.57273,0
161,2.8877,0
162,3.24297,0
163,3.43244,0
164,3.41875,0
165,3.22893,0
166,2.94532,0
167,2.70379,0
168,2.59717,0
169,2.74388,0
170,2.99952,0
171,3.28986,0
172,3.38441,0
173,3.19182,0
174,2.73498,0
175,2.23727,0
176,2.20193,0
177,2.66398,0
178,3.00871,0
179,3.12418,0
180,3.00891,0
181,2.70393,0
182,2.45289,0
183,2.4803,0
184,2.49664,0
185,2.54192,0
186,2.64935,0
187,2.68538,0
188,2.61717,0
189,2.49213,0
190,2.36233,0
191,2.15961,0
192,2.13355,0
193,2.35447,0
194,2.59815,0
195,2.66603,0
196,2.54908,0
197,2.37998,0
198,2.31327,0
199,2.3386,0
200,2.37422,0
201,2.33651,0
202,2.34835,0
203,2.57184,0
204,2.73232,0
205,2.72385,0
206,2.53752,0
207,2.26201,0
208,2.2225,0
209,2.37945,0
210,2.59577,0
211,2.74793,0
212,2.7724,0
213,2.63993,0
214,2.3967,0
215,2.16748,0
216,2.14622,0
217,2.26259,0
218,2.33509,0
219,2.33649,0
220,2.27903,0
221,2.188,0
222,2.0959,0
223,2.04466,0
224,2.05182,0
225,2.14044,0
226,2.32546,0
227,2.52761,0
228,2.62933,0
229,2.58032,0
230,2.42548,0
231,2.23002,0
232,2.0697,0
233,1.96404,0
234,1.92086,0
235,2.01826,0
236,2.19156,0
237,2.29114,0
238,2.26727,0
239,2.12217,0
240,1.92235,0
241,1.86664,0
242,2.0155,0
243,2.23719,0
244,2.40034,0
245,2.4288,0
246,2.30823,0
247,2.09266,0
248,1.92353,0
249,1.91747,0
250,1.99581,0
251,2.10158,0
252,2.1855,0
253,2.23972,0
254,2.24467,0
255,2.177,0
256,2.03676,0
257,1.90149,0
258,1.88683,0
259,2.00908,0
260,2.18513,0
261,2.2959,0
262,2.31751,0
263,2.26284,0
264,2.15856,0
265,2.02928,0
266,1.93167,0
267,1.90454,0
268,1.97887,0
269,2.13302,0
270,2.25667,0
271,2.28819,0
272,2.21572,0
273,2.06413,0
274,1.90487,0
275,1.83312,0
276,1.88078,0
277,2.05158,0
278,2.19543,0
279,2.25261,0
280,2.21335,0
281,2.09818,0
282,1.97537,0
283,1.90139,0
284,1.88922,0
285,1.89917,0
286,1.89889,0
287,1.90255,0
288,1.92567,0
289,1.9553,0
290,1.93792,0
291,1.86302,0
292,1.77478,0
293,1.76273,0
294,1.84094,0
295,1.93885,0
296,2.01471,0
297,2.04801,0
298,2.04168,0
299,2.01135,0
300,1.98156,0
301,1.93802,0
302,1.881,0
303,1.811,0
304,1.75606,0
305,1.75043,0
306,1.80472,0
307,1.88138,0
308,1.92213,0
309,1.91826,0
310,1.88322,0
311,1.84153,0
312,1.81257,0
313,1.81556,0
314,1.86049,0
315,1.92184,0
316,1.98199,0
317,2.02758,0
318,2.05178,0
319,2.05431,0
320,2.03869,0
321,2.01605,0
322,1.99358,0
323,1.95563,0
324,1.899,0
325,1.83106,0
326,1.76866,0
327,1.73787,0
328,1.75736,0
329,1.81411,0
330,1.86325,0
331,1.88345,0
332,1.86986,0
333,1.82928,0
334,1.77763,0
335,1.74187,0
336,1.74645,0
337,1.77785,0
338,1.82058,0
339,1.86727,0
340,1.9097,0
341,1.94912,0
342,1.99215,0
343,2.02492,0
344,2.03712,0
345,2.02601,0
346,1.99162,0
347,1.94268,0
348,1.88486,0
349,1.83264,0
350,1.80784,0
351,1.82264,0
352,1.86284,0
353,1.90858,0
354,1.93718,0
355,1.93917,0
356,1.91435,0
357,1.86981,0
358,1.81973,0
359,1.78391,0
360,1.7716,0
361,1.77149,0
362,1.77658,0
363,1.78391,0
364,1.80081,0
365,1.82867,0
366,1.86648,0
367,1.90979,0
368,1.95022,0
369,1.98262,0
370,2.0048,0
371,2.01265,0
372,2.0036,0
373,1.9777,0
374,1.93702,0
375,1.88551,0
376,1.8285,0
377,1.77274,0
378,1.72602,0
379,1.6935,0
380,1.67517,0
381,1.67351,0
382,1.68858,0
383,1.7147,0
384,1.74508,0
385,1.7743,0
386,1.79785,0
387,1.81415,0
388,1.8229,0
389,1.82441,0
390,1.81962,0
391,1.81007,0
392,1.79793,0
393,1.78556,0
394,1.77473,0
395,1.76577,0
396,1.761,0
397,1.76029,0
398,1.76245,0
399,1.76843,0
400,1.78169,0
401,1.79845,0
402,1.8194,0
403,1.84367,0
404,1.86925,0
405,1.8955,0
406,1.92205,0
407,1.94958,0
408,1.97867,0
409,2.00857,0
410,2.0378,0
411,2.0664,0
412,2.09498,0
413,2.12401,0
414,2.1519,0
415,2.17939,0
416,2.20638,0
417,2.23244,0
418,2.25732,0
419,2.28081,0
420,2.3028,0
421,2.32315,0
422,2.34177,0
423,2.35849,0
424,2.37319,0
425,2.38594,0
426,2.39696,0
427,2.40605,0
428,2.41277,0
429,2.41685,0
430,2.41817,0
431,2.41668,0
432,2.41238,0
433,2.40531,0
434,2.39556,0
435,2.38328,0
436,2.3687,0
437,2.35217,0
438,2.33399,0
439,2.31428,0
440,2.29317,0
441,2.27095,0
442,2.24778,0
443,2.224,0
444,2.19986,0
445,2.17566,0
446,2.15175,0
447,2.12874,0
448,2.10727,0
449,2.08746,0
450,2.06938,0
451,2.05278,0
452,2.03743,0
453,2.02391,0
454,2.01153,0
455,2.00026,0
456,1.99014,0
457,1.98122,0
458,1.9736,0
459,1.9673,0
460,1.96226,0
461,1.9584,0
462,1.95561,0
463,1.95382,0
464,1.95298,0
465,1.95309,0
466,1.95427,0
467,1.95689,0
468,1.96141,0
469,1.96795,0
470,1.97578,0
471,1.98431,0
472,1.9931,0
473,2.0018,0
474,2.01017,0
475,2.01798,0
476,2.02508,0
477,2.03132,0
478,2.03659,0
479,2.04079,0
480,2.04387,0
481,2.04576,0
482,2.04644,0
483,2.0459,0
484,2.04505,0
485,2.04363,0
486,2.04097,0
487,2.03709,0
488,2.03207,0
489,2.02608,0
490,2.01937,0
491,2.01204,0
492,2.00451,0
493,1.99721,0
494,1.98998,0
495,1.9829,0
496,1.97583,0
497,1.96902,0
498,1.96273,0
499,1.95726,0
500,1.95307,0
501,1.95118,0
502,1.95224,0
503,1.95542,0
504,1.9606,0
505,1.96777,0
506,1.97687,0
507,1.98786,0
508,2.0007,0
509,2.01512,0
510,2.03073,0
511,2.04719,0
512,2.06427,0
513,2.08173,0
514,2.09914,0
515,2.1159,0
516,2.13153,0
517,2.14568,0
518,2.15804,0
519,2.16839,0
520,2.17659,0
521,2.18253,0
522,2.18604,0
523,2.187,0
524,2.18535,0
525,2.18109,0
526,2.17426,0
527,2.16491,0
528,2.15315,0
529,2.13912,0
530,2.123,0
531,2.10499,0
532,2.08535,0
533,2.06428,0
534,2.042,0
535,2.0188,0
536,1.99505,0
537,1.97116,0
538,1.94767,0
